city,state_id,state_name,county_fips,county_name,zips
Scottsboro,AL,Alabama,1071,Jackson,35768 35769
Lockhart,FL,Florida,12095,Orange,32703 32810 32860
Thibodaux,LA,Louisiana,22057,Lafourche,70301 70310
Washington,MO,Missouri,29071,Franklin,63090
Bradley Gardens,NJ,New Jersey,34035,Somerset,8807
Greenlawn,NY,New York,36103,Suffolk,11740 11743
Robbinsdale,MN,Minnesota,27053,Hennepin,55422
Clewiston,FL,Florida,12051,Hendry,33440
North Fair Oaks,CA,California,6081,San Mateo,94025 94063
Warren,PA,Pennsylvania,42123,Warren,16365 16366 16367 16368 16369
Chippewa Falls,WI,Wisconsin,55017,Chippewa,54729 54774
Ocean View,DE,Delaware,10005,Sussex,19970 19945
Glasgow,DE,Delaware,10003,New Castle,19701 19702
Bridgetown,OH,Ohio,39061,Hamilton,45211 45248 45258
Warrington,FL,Florida,12033,Escambia,32507 32521
Cayey,PR,Puerto Rico,72035,Cayey,00736 00737
Midlothian,IL,Illinois,17031,Cook,60445
Summerfield,MD,Maryland,24033,Prince George's,20785
Hollins,VA,Virginia,51161,Roanoke,24020 24019 24050
Mountain Home,AR,Arkansas,5005,Baxter,72653 72654
Alexander City,AL,Alabama,1123,Tallapoosa,35010 35011
Camden,SC,South Carolina,45055,Kershaw,29020
Toppenish,WA,Washington,53077,Yakima,98948
Ozark,AL,Alabama,1045,Dale,36360 36361
Douglas,GA,Georgia,13069,Coffee,31533 31535 31534
North Auburn,CA,California,6061,Placer,95603 95602
Mill Valley,CA,California,6041,Marin,94941 94942
Tamaqua,PA,Pennsylvania,42107,Schuylkill,18252
Destin,FL,Florida,12091,Okaloosa,32541 32540
Salida,CA,California,6099,Stanislaus,95368 95358 95356
Lewisville,NC,North Carolina,37067,Forsyth,27023 27040
Kings Park West,VA,Virginia,51059,Fairfax,22032
Stone Ridge,VA,Virginia,51107,Loudoun,20105
East Wenatchee,WA,Washington,53017,Douglas,98802
Lindenhurst,IL,Illinois,17097,Lake,60046
Phillipsburg,NJ,New Jersey,34041,Warren,8865
Covington,GA,Georgia,13217,Newton,30014 30015
Jefferson Valley-Yorktown,NY,New York,36119,Westchester,10598 10535 10588
Rincon,GA,Georgia,13103,Effingham,31326
California City,CA,California,6029,Kern,93505 93504
Taos,NM,New Mexico,35055,Taos,87571
Fairview,NJ,New Jersey,34003,Bergen,7022
Hopatcong,NJ,New Jersey,34037,Sussex,07821 07843 07837
Hidalgo,TX,Texas,48215,Hidalgo,78557
Cambridge,MD,Maryland,24019,Dorchester,21613
Gardendale,AL,Alabama,1073,Jefferson,35071 35119
Antioch,IL,Illinois,17097,Lake,60002
Johnson City,NY,New York,36007,Broome,13790
Hawaiian Gardens,CA,California,6037,Los Angeles,90716
Hendersonville,NC,North Carolina,37089,Henderson,28792 28791 28739 28793
Norridge,IL,Illinois,17031,Cook,60706
Seabrook,TX,Texas,48201,Harris,77586
Crowley,LA,Louisiana,22001,Acadia,70526 70527
Sauk Rapids,MN,Minnesota,27009,Benton,56379
Greendale,WI,Wisconsin,55079,Milwaukee,53129
Lockhart,TX,Texas,48055,Caldwell,78644
New Franklin,OH,Ohio,39153,Summit,44203 44319 44216
Chelsea,AL,Alabama,1117,Shelby,35051 35043
Ionia,MI,Michigan,26067,Ionia,48846
Pineville,LA,Louisiana,22079,Rapides,71360 71359
Iona,FL,Florida,12071,Lee,33908
Cleveland,MS,Mississippi,28011,Bolivar,38732
Greensburg,PA,Pennsylvania,42129,Westmoreland,15601 15606
Middleburg,FL,Florida,12019,Clay,32068 32050
Willowick,OH,Ohio,39085,Lake,44095
Harrison,AR,Arkansas,5009,Boone,72601 72602
Chesterton,IN,Indiana,18127,Porter,46304
Steamboat Springs,CO,Colorado,8107,Routt,80487 80488 80477
Black Forest,CO,Colorado,8041,El Paso,80908 80106 80912
Fort Payne,AL,Alabama,1049,DeKalb,35967 35968
Cherry Hill Mall,NJ,New Jersey,34007,Camden,08002 08034
Fruitville,FL,Florida,12115,Sarasota,34232 34240
Lakewood Park,FL,Florida,12111,St. Lucie,34951
Callaway,FL,Florida,12005,Bay,32404
Oatfield,OR,Oregon,41005,Clackamas,97222 97267
Waunakee,WI,Wisconsin,55025,Dane,53597
Wixom,MI,Michigan,26125,Oakland,48393
Luling,LA,Louisiana,22089,St. Charles,70070
Canton,MS,Mississippi,28089,Madison,39046
Pell City,AL,Alabama,1115,St. Clair,35125 35128
Waimalu,HI,Hawaii,15003,Honolulu,96701
Pecos,TX,Texas,48389,Reeves,79772
Bay St. Louis,MS,Mississippi,28045,Hancock,39520 39521
Belle Chasse,LA,Louisiana,22075,Plaquemines,70037 70093 70143
Havre de Grace,MD,Maryland,24025,Harford,21078
Monroe,OH,Ohio,39017,Butler,45050 45044 45036
D'Iberville,MS,Mississippi,28047,Harrison,39532 39540
Cayce,SC,South Carolina,45063,Lexington,29201 29209 29172 29033
Effingham,IL,Illinois,17049,Effingham,62401
Santaquin,UT,Utah,49049,Utah,84655
Hobe Sound,FL,Florida,12085,Martin,33455
Wauchula,FL,Florida,12049,Hardee,33873
Colesville,MD,Maryland,24031,Montgomery,20904 20914
Dayton,TX,Texas,48291,Liberty,77535
Reidsville,NC,North Carolina,37157,Rockingham,27320 27323 27375
Hutchinson,MN,Minnesota,27085,McLeod,55350
Dallas,GA,Georgia,13223,Paulding,30132 30157
Franklin Park,NJ,New Jersey,34035,Somerset,08823 08873
Beacon,NY,New York,36027,Dutchess,12508
Dumas,TX,Texas,48341,Moore,79029
Raymondville,TX,Texas,48489,Willacy,78580
Frederick,CO,Colorado,8123,Weld,80504 80530 80516
Olympia Heights,FL,Florida,12086,Miami-Dade,33165 33155
Artesia,NM,New Mexico,35015,Eddy,88210 88211
North Mankato,MN,Minnesota,27103,Nicollet,56003
Glenpool,OK,Oklahoma,40143,Tulsa,74047 74033
Oil City,PA,Pennsylvania,42121,Venango,16301
Hammonton,NJ,New Jersey,34001,Atlantic,8037
New Kingman-Butler,AZ,Arizona,4015,Mohave,86409
Chicago Ridge,IL,Illinois,17031,Cook,60415
Deming,NM,New Mexico,35029,Luna,88030 88031
Big Rapids,MI,Michigan,26107,Mecosta,49307
Miami Springs,FL,Florida,12086,Miami-Dade,33166 33011
Fulshear,TX,Texas,48157,Fort Bend,77441 77494 77406
South Venice,FL,Florida,12115,Sarasota,34293 34284
Allouez,WI,Wisconsin,55009,Brown,54307 54301 54324
Princeton,TX,Texas,48085,Collin,75407
Baraboo,WI,Wisconsin,55111,Sauk,53913
Jericho,NY,New York,36059,Nassau,11753 11853
Collingswood,NJ,New Jersey,34007,Camden,08107 08108
El Sobrante,CA,California,6065,Riverside,92503
Cahokia,IL,Illinois,17163,St. Clair,62206
Springdale,NJ,New Jersey,34007,Camden,8003
Oak Island,NC,North Carolina,37019,Brunswick,28422 28465
Gramercy,LA,Louisiana,22093,St. James,70052
Atlantic Beach,FL,Florida,12031,Duval,32233
Teays Valley,WV,West Virginia,54079,Putnam,25526 25560 25569
Ephrata,PA,Pennsylvania,42071,Lancaster,17522
Oak Park,CA,California,6111,Ventura,91377
Richmond Hill,GA,Georgia,13029,Bryan,31324
Brandermill,VA,Virginia,51041,Chesterfield,23112
Forrest City,AR,Arkansas,5123,St. Francis,72322 72335 72336
Sun Village,CA,California,6037,Los Angeles,93591 93543
Moorestown-Lenola,NJ,New Jersey,34005,Burlington,8057
Fergus Falls,MN,Minnesota,27111,Otter Tail,56537 56538
Whitefish Bay,WI,Wisconsin,55079,Milwaukee,53211 53217
Bexley,OH,Ohio,39049,Franklin,43209
Conneaut,OH,Ohio,39007,Ashtabula,44030
Thomaston,GA,Georgia,13293,Upson,30286
Levelland,TX,Texas,48219,Hockley,79336 79338
Palmetto,FL,Florida,12081,Manatee,34221 34220
Harper Woods,MI,Michigan,26163,Wayne,48225 48265
Piney Green,NC,North Carolina,37133,Onslow,28546 28544
Fort Campbell North,KY,Kentucky,21047,Christian,42223
Princeton Meadows,NJ,New Jersey,34023,Middlesex,08536 08512
Highland Park,NJ,New Jersey,34023,Middlesex,8904
Hickory Hills,IL,Illinois,17031,Cook,60457
Forest Park,IL,Illinois,17031,Cook,60130 60682
Beach Park,IL,Illinois,17097,Lake,60099 60083 60087
East Milton,FL,Florida,12113,Santa Rosa,32583
Sharonville,OH,Ohio,39061,Hamilton,45241 45234 45235
West Freehold,NJ,New Jersey,34025,Monmouth,7728
Middlesex,NJ,New Jersey,34023,Middlesex,8846
Spring Creek,NV,Nevada,32007,Elko,89815
St. James,NY,New York,36103,Suffolk,11780
Maumee,OH,Ohio,39095,Lucas,43537
Lawrenceburg,KY,Kentucky,21005,Anderson,40342
Brevard,NC,North Carolina,37175,Transylvania,28712
Soddy-Daisy,TN,Tennessee,47065,Hamilton,37343 37379 37384
Moberly,MO,Missouri,29175,Randolph,65270
Port Clinton,OH,Ohio,39123,Ottawa,43452
Canton,IL,Illinois,17057,Fulton,61520
Waianae,HI,Hawaii,15003,Honolulu,96792
Vadnais Heights,MN,Minnesota,27123,Ramsey,55127 55110
Wood Dale,IL,Illinois,17043,DuPage,60191
Brecksville,OH,Ohio,39035,Cuyahoga,44141
New Providence,NJ,New Jersey,34039,Union,7974
Roselle Park,NJ,New Jersey,34039,Union,7204
Shiloh,IL,Illinois,17163,St. Clair,62221 62269
Rantoul,IL,Illinois,17019,Champaign,61866
Colonial Park,PA,Pennsylvania,42043,Dauphin,17109 17112 17177
Broadlands,VA,Virginia,51107,Loudoun,20148
Washington,IN,Indiana,18027,Daviess,47501
Hazel Crest,IL,Illinois,17031,Cook,60429
Price,UT,Utah,49007,Carbon,84501
LaBelle,FL,Florida,12051,Hendry,33935 33975
Alpena,MI,Michigan,26007,Alpena,49707
Conway,FL,Florida,12095,Orange,32806 32812
Kettering,MD,Maryland,24033,Prince George's,20774
Rocky Point,NY,New York,36103,Suffolk,11764 11961 11778
Elizabethton,TN,Tennessee,47019,Carter,37643 37682 37644
Wauconda,IL,Illinois,17097,Lake,60084
Lake Forest Park,WA,Washington,53033,King,98155
Avenal,CA,California,6031,Kings,93204 93239
Rogers,MN,Minnesota,27053,Hennepin,55374
Marshall,MN,Minnesota,27083,Lyon,56258
Jensen Beach,FL,Florida,12085,Martin,34957
Fruita,CO,Colorado,8077,Mesa,81521
Homosassa Springs,FL,Florida,12017,Citrus,34448 34446 34447
Middlesborough,KY,Kentucky,21013,Bell,40965
Red Oak,TX,Texas,48139,Ellis,75154
Olivehurst,CA,California,6115,Yuba,95961
Big Bear City,CA,California,6071,San Bernardino,92314 92386
Grover Beach,CA,California,6079,San Luis Obispo,93433 93483
Marion,NC,North Carolina,37111,McDowell,28752 28737
Fortuna,CA,California,6023,Humboldt,95540
Santa Fe,TX,Texas,48167,Galveston,77517 77510
North Valley,NM,New Mexico,35001,Bernalillo,87113 87114 87107
Lindale,TX,Texas,48423,Smith,75706 75771
Englewood,OH,Ohio,39113,Montgomery,45315 45322
Lakeland South,WA,Washington,53033,King,98001 98003
Washington,PA,Pennsylvania,42125,Washington,15301
Jasper,AL,Alabama,1127,Walker,35503 35504 35501 35502
Short Hills,NJ,New Jersey,34013,Essex,7078
Huron,SD,South Dakota,46005,Beadle,57350 57399
Sault Ste. Marie,MI,Michigan,26033,Chippewa,49783
Andover,KS,Kansas,20015,Butler,67002
Brookside,DE,Delaware,10003,New Castle,19713 19718
South Park Township,PA,Pennsylvania,42003,Allegheny,15236 15129
Mountain Park,GA,Georgia,13135,Gwinnett,30047 30087
Carpinteria,CA,California,6083,Santa Barbara,93013 93014
Glenn Heights,TX,Texas,48113,Dallas,75154
Powell,OH,Ohio,39041,Delaware,43065
Lyndhurst,OH,Ohio,39035,Cuyahoga,44124 44122
Artondale,WA,Washington,53053,Pierce,98335
Edgewater,NJ,New Jersey,34003,Bergen,7020
Glenn Dale,MD,Maryland,24033,Prince George's,20720 20706 20769
Western Springs,IL,Illinois,17031,Cook,60558
Okmulgee,OK,Oklahoma,40111,Okmulgee,74447
DeRidder,LA,Louisiana,22011,Beauregard,70634
Azle,TX,Texas,48439,Tarrant,76020 76098
Vidalia,GA,Georgia,13279,Toombs,30474 30436
Swansea,IL,Illinois,17163,St. Clair,62226
Moss Point,MS,Mississippi,28059,Jackson,39563 39552
Fort Morgan,CO,Colorado,8087,Morgan,80701
Dardenne Prairie,MO,Missouri,29183,St. Charles,63368
River Ridge,LA,Louisiana,22051,Jefferson,70123 70183
Huntington,VA,Virginia,51059,Fairfax,22303
Newark,NY,New York,36117,Wayne,14513
Mounds View,MN,Minnesota,27123,Ramsey,55112
Jefferson,GA,Georgia,13157,Jackson,30549
Rochester,MI,Michigan,26125,Oakland,48307 48308
Solana Beach,CA,California,6073,San Diego,92075 92014
Nesconset,NY,New York,36103,Suffolk,11767 11787
Richton Park,IL,Illinois,17031,Cook,60471 60443
Palos Verdes Estates,CA,California,6037,Los Angeles,90274
Woodinville,WA,Washington,53033,King,98072
Manorville,NY,New York,36103,Suffolk,11949
Bellefontaine,OH,Ohio,39091,Logan,43311
Timberlake,VA,Virginia,51031,Campbell,24551 24550 24502
Channahon,IL,Illinois,17197,Will,60450 60410
Port Royal,SC,South Carolina,45013,Beaufort,29902 29905 29906 29935
Verona,WI,Wisconsin,55025,Dane,53593
Bensville,MD,Maryland,24017,Charles,20603 20675 20695
Clayton,OH,Ohio,39113,Montgomery,45315 45322 45415
East Islip,NY,New York,36103,Suffolk,11730
New Ulm,MN,Minnesota,27015,Brown,56073
Newington,VA,Virginia,51059,Fairfax,22153 22150 22079 22122
Baker,LA,Louisiana,22033,East Baton Rouge,70714 70704
Cedar Lake,IN,Indiana,18089,Lake,46303
Globe,AZ,Arizona,4007,Gila,85501 85502 85532
La Grange Park,IL,Illinois,17031,Cook,60526
Newton,NC,North Carolina,37035,Catawba,28658
Warrenville,IL,Illinois,17043,DuPage,60555
Hockessin,DE,Delaware,10003,New Castle,19707 19736
Rendon,TX,Texas,48439,Tarrant,76028 76140 76063
Sandpoint,ID,Idaho,16017,Bonner,83864
Loveland,OH,Ohio,39061,Hamilton,45140
Shorewood,WI,Wisconsin,55079,Milwaukee,53211
Trenton,OH,Ohio,39017,Butler,45067
Coolidge,AZ,Arizona,4021,Pinal,85194 85128
North Palm Beach,FL,Florida,12099,Palm Beach,33408
Stoughton,WI,Wisconsin,55025,Dane,53589
Mount Vernon,VA,Virginia,51059,Fairfax,22309 22121
Warrensville Heights,OH,Ohio,39035,Cuyahoga,44128 44122
Worthington,MN,Minnesota,27105,Nobles,56187
Plover,WI,Wisconsin,55097,Portage,54467 54492
Martinsville,IN,Indiana,18109,Morgan,46151
Mahomet,IL,Illinois,17019,Champaign,61822 61853
Superior,CO,Colorado,8013,Boulder,80027
Lone Tree,CO,Colorado,8035,Douglas,80124 80134
Montgomeryville,PA,Pennsylvania,42091,Montgomery,18936 19446 19454
South Daytona,FL,Florida,12127,Volusia,32119
Riverdale,IL,Illinois,17031,Cook,60827
Lumberton,TX,Texas,48199,Hardin,77657
Villas,FL,Florida,12071,Lee,33912 33907
Coatesville,PA,Pennsylvania,42029,Chester,19320
Moody,AL,Alabama,1115,St. Clair,35094 35173 35004 35120
McPherson,KS,Kansas,20113,McPherson,67460
Fort Lewis,WA,Washington,53053,Pierce,98439 98433
Davidson,NC,North Carolina,37119,Mecklenburg,28036 28035
Edgewood,WA,Washington,53053,Pierce,98372 98371
Suamico,WI,Wisconsin,55009,Brown,54173 54313
San Marino,CA,California,6037,Los Angeles,91108 91118
Portland,TN,Tennessee,47165,Sumner,37148
Fort Drum,NY,New York,36045,Jefferson,13603 13602
Chatham,IL,Illinois,17167,Sangamon,62629
Lakeland Village,CA,California,6065,Riverside,92530
Bellefonte,PA,Pennsylvania,42027,Centre,16823
Forest Hill,TX,Texas,48439,Tarrant,76140 76119
Vail,AZ,Arizona,4019,Pima,85641 85744
Cypress Lake,FL,Florida,12071,Lee,33919
Gladeview,FL,Florida,12086,Miami-Dade,33147
Monfort Heights,OH,Ohio,39061,Hamilton,45211 45247 45239
Braselton,GA,Georgia,13157,Jackson,30548 30517
Lapeer,MI,Michigan,26087,Lapeer,48446
Sugarland Run,VA,Virginia,51107,Loudoun,20164
Dunmore,PA,Pennsylvania,42069,Lackawanna,18509 18510 18505 18512 18577
Georgetown,GA,Georgia,13051,Chatham,31419
Kittanning,PA,Pennsylvania,42005,Armstrong,16201
Vinings,GA,Georgia,13067,Cobb,30339
Sharon,PA,Pennsylvania,42085,Mercer,16146
Claremont,NH,New Hampshire,33019,Sullivan,3743
New Carrollton,MD,Maryland,24033,Prince George's,20784
Oakland,NJ,New Jersey,34003,Bergen,7436
Verde Village,AZ,Arizona,4025,Yavapai,86326
Ridgefield Park,NJ,New Jersey,34003,Bergen,7660
Irondale,AL,Alabama,1073,Jefferson,35210 35015
Lake Wylie,SC,South Carolina,45091,York,29745 29710
Sturgis,MI,Michigan,26149,St. Joseph,49091
Loganville,GA,Georgia,13297,Walton,30052
Lawrenceburg,IN,Indiana,18029,Dearborn,47025
Lakeland North,WA,Washington,53033,King,98001
West Carrollton,OH,Ohio,39113,Montgomery,45449 45342
Finneytown,OH,Ohio,39061,Hamilton,45224 45231
Ridge,NY,New York,36103,Suffolk,11961 11786
Glen Carbon,IL,Illinois,17119,Madison,62034
Key Biscayne,FL,Florida,12086,Miami-Dade,33149
Marshall,MO,Missouri,29195,Saline,65340
Lake Tapps,WA,Washington,53053,Pierce,98391
Spearfish,SD,South Dakota,46081,Lawrence,57783 57799
Federal Heights,CO,Colorado,8001,Adams,80260
Cornelius,OR,Oregon,41067,Washington,97113
Cedartown,GA,Georgia,13233,Polk,30125 30138
Cloquet,MN,Minnesota,27017,Carlton,55720
Weigelstown,PA,Pennsylvania,42133,York,17408 17315
Kingston,PA,Pennsylvania,42079,Luzerne,18704
Lilburn,GA,Georgia,13135,Gwinnett,30047 30048
South Sioux City,NE,Nebraska,31043,Dakota,68776
Maryville,MO,Missouri,29147,Nodaway,64468
Ardmore,PA,Pennsylvania,42091,Montgomery,19096 19003
Franklin,LA,Louisiana,22101,St. Mary,70538
University Heights,OH,Ohio,39035,Cuyahoga,44118
College,AK,Alaska,2090,Fairbanks North Star,99709 99775
Lahaina,HI,Hawaii,15009,Maui,96761
Glendale,WI,Wisconsin,55079,Milwaukee,53209 53217 53212
Terryville,NY,New York,36103,Suffolk,11776
Othello,WA,Washington,53001,Adams,99344
Gulf Shores,AL,Alabama,1003,Baldwin,36542 36547
Wilton Manors,FL,Florida,12011,Broward,33305 33334 33311
Yulee,FL,Florida,12089,Nassau,32097 32041
Athens,TX,Texas,48213,Henderson,75751 75752
Jupiter Farms,FL,Florida,12099,Palm Beach,33478
Tarboro,NC,North Carolina,37065,Edgecombe,27886
Wickliffe,OH,Ohio,39085,Lake,44092
Elgin,TX,Texas,48021,Bastrop,78621
Mercerville,NJ,New Jersey,34021,Mercer,08690 08619
La Homa,TX,Texas,48215,Hidalgo,78574
Dover,OH,Ohio,39157,Tuscarawas,44622
Greenville,OH,Ohio,39037,Darke,45331
Borger,TX,Texas,48233,Hutchinson,79007 79008
Bonita,CA,California,6073,San Diego,91902
Charlotte,MI,Michigan,26045,Eaton,48813
Broussard,LA,Louisiana,22055,Lafayette,70518
Dorado,PR,Puerto Rico,72051,Dorado,646
Herrin,IL,Illinois,17199,Williamson,62948 62933
Manatí,PR,Puerto Rico,72091,Manatí,674
Choctaw,OK,Oklahoma,40109,Oklahoma,73020
Manvel,TX,Texas,48039,Brazoria,77578
Los Alamos,NM,New Mexico,35028,Los Alamos,87544 87545
Oregon,WI,Wisconsin,55025,Dane,53575
Commerce,CA,California,6037,Los Angeles,90040 90022 90023 90091
Taylorville,IL,Illinois,17021,Christian,62568
Riviera Beach,MD,Maryland,24003,Anne Arundel,21122 21226
Port Neches,TX,Texas,48245,Jefferson,77651
Prineville,OR,Oregon,41013,Crook,97754
Lakeland,TN,Tennessee,47157,Shelby,38002
Peru,IN,Indiana,18103,Miami,46970
White House,TN,Tennessee,47165,Sumner,37188
Clarkston,GA,Georgia,13089,DeKalb,30079 30021
Keokuk,IA,Iowa,19111,Lee,52632
St. Ann,MO,Missouri,29189,St. Louis,63074
Mastic Beach,NY,New York,36103,Suffolk,11951
Justice,IL,Illinois,17031,Cook,60458
Elfers,FL,Florida,12101,Pasco,34690 34653 34652 34680
Fulton,MO,Missouri,29027,Callaway,65251
Minneola,FL,Florida,12069,Lake,34715 34755
Oskaloosa,IA,Iowa,19123,Mahaska,52577
Urbana,MD,Maryland,24021,Frederick,21704 21754
Grand Terrace,CA,California,6071,San Bernardino,92313
Panama City Beach,FL,Florida,12005,Bay,32407 32413 32417
Woodland Park,NJ,New Jersey,34031,Passaic,7424
Lantana,FL,Florida,12099,Palm Beach,33462 33464
Richmond,TX,Texas,48157,Fort Bend,77406 77469
Jackson,WY,Wyoming,56039,Teton,83001 83002
Fredericksburg,TX,Texas,48171,Gillespie,78624
Muscoy,CA,California,6071,San Bernardino,92407
Belmont,NC,North Carolina,37071,Gaston,28012
Annapolis Neck,MD,Maryland,24003,Anne Arundel,21403 21037
Jacksonville,AL,Alabama,1015,Calhoun,36265
Endicott,NY,New York,36007,Broome,13760 13737 13761 13763
Cheney,WA,Washington,53063,Spokane,99004
Palos Heights,IL,Illinois,17031,Cook,60463
Boone,IA,Iowa,19015,Boone,50036 50037 50099
North St. Paul,MN,Minnesota,27123,Ramsey,55109
Ocean Pines,MD,Maryland,24047,Worcester,21811
Cherry Creek,CO,Colorado,8005,Arapahoe,80111
Río Grande,PR,Puerto Rico,72119,Río Grande,745
Paris,KY,Kentucky,21017,Bourbon,40361 40362
Irmo,SC,South Carolina,45063,Lexington,29212 29063
San Anselmo,CA,California,6041,Marin,94960 94978 94979
Marysville,CA,California,6115,Yuba,95901
Woodhaven,MI,Michigan,26163,Wayne,48183
Bedford,OH,Ohio,39035,Cuyahoga,44146
Trophy Club,TX,Texas,48121,Denton,76262
Riverton,WY,Wyoming,56013,Fremont,82501
Shepherdsville,KY,Kentucky,21029,Bullitt,40165 40166
Plymouth,IN,Indiana,18099,Marshall,46563
Manchester,TN,Tennessee,47031,Coffee,37355 37349
Waconia,MN,Minnesota,27019,Carver,55387
Stony Brook,NY,New York,36103,Suffolk,11790
St. Peter,MN,Minnesota,27103,Nicollet,56082
Kelso,WA,Washington,53015,Cowlitz,98626 98632
Elkhorn,WI,Wisconsin,55127,Walworth,53121
Gatesville,TX,Texas,48099,Coryell,76528 76596 76598 76599
Goldenrod,FL,Florida,12117,Seminole,32792
Virginia,MN,Minnesota,27137,St. Louis,55792 55777
Chino Valley,AZ,Arizona,4025,Yavapai,86323
Lakeside,VA,Virginia,51087,Henrico,23228
Newington Forest,VA,Virginia,51059,Fairfax,22153 22079
Blue Ash,OH,Ohio,39061,Hamilton,45241 45242 45236
Lewisburg,TN,Tennessee,47117,Marshall,37091
Wilmington,OH,Ohio,39027,Clinton,45177
Harrison,WI,Wisconsin,55015,Calumet,54952 54169 54130 54915 54129
Holly Hill,FL,Florida,12127,Volusia,32117 32125
Lansdowne,VA,Virginia,51107,Loudoun,20147 20176
Minnehaha,WA,Washington,53011,Clark,98661
New Baltimore,MI,Michigan,26099,Macomb,48047
Gulfport,FL,Florida,12103,Pinellas,33707 33711
Forestville,MD,Maryland,24033,Prince George's,20747
Derby,CT,Connecticut,9009,New Haven,6418
Kewanee,IL,Illinois,17073,Henry,61443
Orange City,FL,Florida,12127,Volusia,32763 32774
Lakeland Highlands,FL,Florida,12105,Polk,33813
Bastrop,LA,Louisiana,22067,Morehouse,71220 71221
Gladstone,OR,Oregon,41005,Clackamas,97027
Patchogue,NY,New York,36103,Suffolk,11772
Winnetka,IL,Illinois,17031,Cook,60093
Markham,IL,Illinois,17031,Cook,60428
Marion,AR,Arkansas,5035,Crittenden,72364
Oak Hills,OR,Oregon,41067,Washington,97229 97006
Leon Valley,TX,Texas,48029,Bexar,78238 78240
Joppatowne,MD,Maryland,24025,Harford,21085
West Plains,MO,Missouri,29091,Howell,65775
Delhi,CA,California,6047,Merced,95315
Winchester,TN,Tennessee,47051,Franklin,37398
Newcastle,WA,Washington,53033,King,98059 98056
New Kensington,PA,Pennsylvania,42129,Westmoreland,15068 15069
Beatrice,NE,Nebraska,31067,Gage,68310
Poquoson,VA,Virginia,51735,Poquoson,23662
Clayton,CA,California,6013,Contra Costa,94517
St. Marys,PA,Pennsylvania,42047,Elk,15857
